[2026-07-04 06:12:03] ERROR   | Excel update fail hua row 68: EBUSY: resource busy or locked, open 'C:\Users\Asif Computer\OneDrive\Documents\My-Personal-Document\sargodha-appium\data\users.xlsx'
[2026-07-04 06:15:48] ERROR   | [22]    Error: Login UI element not found or timeout
[2026-07-04 06:15:48] ERROR   | Excel update fail hua row 23: EBUSY: resource busy or locked, open 'C:\Users\Asif Computer\OneDrive\Documents\My-Personal-Document\sargodha-appium\data\users.xlsx'
[2026-07-04 06:17:01] ERROR   | [25]    Error: Login UI element not found or timeout
[2026-07-04 06:17:01] ERROR   | Excel update fail hua row 26: EBUSY: resource busy or locked, open 'C:\Users\Asif Computer\OneDrive\Documents\My-Personal-Document\sargodha-appium\data\users.xlsx'
[2026-07-04 06:18:48] ERROR   | [26]    Error: Login UI element not found or timeout
[2026-07-04 06:18:48] ERROR   | Excel update fail hua row 27: EBUSY: resource busy or locked, open 'C:\Users\Asif Computer\OneDrive\Documents\My-Personal-Document\sargodha-appium\data\users.xlsx'
[2026-07-04 06:22:23] ERROR   | Excel update fail row 4: EBUSY: resource busy or locked, open 'C:\Users\Asif Computer\OneDrive\Documents\My-Personal-Document\sargodha-appium\data\users.xlsx'
[2026-07-04 06:43:12] ERROR   | [51]    Error: Login UI timeout
[2026-07-04 06:49:40] ERROR   | [65]    Error: Login UI timeout
[2026-07-04 13:22:03] ERROR   | ❌ Connect failed: Failed to create session.
Unable to connect to "http://127.0.0.1:4723/", make sure browser driver is running on that address.
It seems like the service failed to start or is rejecting any connections.
[2026-07-04 13:33:11] ERROR   | ❌ Appium failed: Failed to create session.
Unable to connect to "http://127.0.0.1:4723/", make sure browser driver is running on that address.
It seems like the service failed to start or is rejecting any connections.
[2026-07-04 13:36:35] ERROR   | [51]    Error: Login timeout/UI error
[2026-07-04 13:38:50] ERROR   | [51]    Error: Login timeout/UI error
[2026-07-04 13:55:58] ERROR   | [51]    Error: Login timeout
[2026-07-04 14:05:09] ERROR   | [51]    Error: Login timeout
[2026-07-04 14:07:12] ERROR   | ❌ Appium: Failed to create session.
Unable to connect to "http://127.0.0.1:4723/", make sure browser driver is running on that address.
It seems like the service failed to start or is rejecting any connections.
[2026-07-04 20:11:06] ERROR   | ❌ Appium: Failed to create session.
Unable to connect to "http://127.0.0.1:4723/", make sure browser driver is running on that address.
It seems like the service failed to start or is rejecting any connections.
[2026-07-04 20:20:11] ERROR   | [51]    Error: Login timeout
[2026-07-06 06:17:32] ERROR   | [51]    Error: Login timeout
[2026-07-06 06:30:58] ERROR   | Excel update fail row 81: EBUSY: resource busy or locked, open 'C:\Users\Asif Computer\OneDrive\Documents\My-Personal-Document\sargodha-appium\data\users.xlsx'
[2026-07-06 13:16:05] ERROR   | ❌ Appium server band hai!
[2026-07-06 13:29:31] ERROR   | [51]    Error: Login timeout
[2026-07-06 13:37:13] ERROR   |   ✗ Login error: element ("android=new UiSelector().resourceId("com.hisdu.emr.application:id/mEmailView")") still not existing after 10000ms
[2026-07-06 13:37:25] ERROR   | [78]    Error: Login timeout
[2026-07-06 13:39:46] ERROR   | [51]    Error: Login timeout
[2026-07-08 07:27:07] ERROR   | [34]    Error: 'POST /element' cannot be proxied to UiAutomator2 server because the instrumentation process is not running (probably crashed). Check the server log and/or the logcat output for more details
[2026-07-08 07:27:19] ERROR   |   ✗ Login error: 'POST /element' cannot be proxied to UiAutomator2 server because the instrumentation process is not running (probably crashed). Check the server log and/or the logcat output for more details
[2026-07-08 07:27:29] ERROR   | [35]    Error: Login timeout
[2026-07-08 07:27:41] ERROR   |   ✗ Login error: 'POST /element' cannot be proxied to UiAutomator2 server because the instrumentation process is not running (probably crashed). Check the server log and/or the logcat output for more details
[2026-07-08 07:27:51] ERROR   | [36]    Error: Login timeout
[2026-07-08 07:28:03] ERROR   |   ✗ Login error: 'POST /element' cannot be proxied to UiAutomator2 server because the instrumentation process is not running (probably crashed). Check the server log and/or the logcat output for more details
[2026-07-08 07:28:12] ERROR   | [37]    Error: Login timeout
[2026-07-08 07:28:24] ERROR   |   ✗ Login error: 'POST /element' cannot be proxied to UiAutomator2 server because the instrumentation process is not running (probably crashed). Check the server log and/or the logcat output for more details
[2026-07-08 07:28:33] ERROR   | [38]    Error: Login timeout
